District Name,Commodity,Price Date,Modal Price (Rs./Quintal)
Jabalpur,Wheat,04-09-2013,1460
Jabalpur,Wheat,05-09-2013,1500
Jabalpur,Wheat,06-09-2013,1453
Jabalpur,Wheat,07-09-2013,1500
Jabalpur,Wheat,09-09-2013,1461
Jabalpur,Wheat,10-09-2013,1500
Jabalpur,Wheat,11-09-2013,1500
Jabalpur,Wheat,12-09-2013,1490
Jabalpur,Wheat,13-09-2013,1499
Jabalpur,Wheat,14-09-2013,1451
Jabalpur,Wheat,16-09-2013,1448
Jabalpur,Wheat,17-09-2013,1500
Jabalpur,Wheat,18-09-2013,1499
Jabalpur,Wheat,19-09-2013,1489
Jabalpur,Wheat,20-09-2013,1499
Jabalpur,Wheat,21-09-2013,1487
Jabalpur,Wheat,23-09-2013,1440
Jabalpur,Wheat,24-09-2013,1479
Jabalpur,Wheat,25-09-2013,1490
Jabalpur,Wheat,26-09-2013,1500
Jabalpur,Wheat,27-09-2013,1478
Jabalpur,Wheat,28-09-2013,1438
Jabalpur,Wheat,01-10-2013,1443
Jabalpur,Wheat,03-10-2013,1479
Jabalpur,Wheat,04-10-2013,1480
Jabalpur,Wheat,05-10-2013,1489
Jabalpur,Wheat,07-10-2013,1481
Jabalpur,Wheat,08-10-2013,1439
Jabalpur,Wheat,09-10-2013,1468
Jabalpur,Wheat,10-10-2013,1463
Jabalpur,Wheat,11-10-2013,1459
Jabalpur,Wheat,12-10-2013,1470
Jabalpur,Wheat,15-10-2013,1470
Jabalpur,Wheat,17-10-2013,1494
Jabalpur,Wheat,18-10-2013,1514
Jabalpur,Wheat,19-10-2013,1519
Jabalpur,Wheat,21-10-2013,1522
Jabalpur,Wheat,22-10-2013,1567
Jabalpur,Wheat,23-10-2013,1578
Jabalpur,Wheat,24-10-2013,1601
Jabalpur,Wheat,25-10-2013,1599
Jabalpur,Wheat,26-10-2013,1567
Jabalpur,Wheat,28-10-2013,1495
Jabalpur,Wheat,29-10-2013,1491
Jabalpur,Wheat,30-10-2013,1473
Jabalpur,Wheat,31-10-2013,1495
Jabalpur,Wheat,06-11-2013,1521
Jabalpur,Wheat,07-11-2013,1555
Jabalpur,Wheat,08-11-2013,1601
Jabalpur,Wheat,09-11-2013,1527
Jabalpur,Wheat,11-11-2013,1527
Jabalpur,Wheat,12-11-2013,1497
Jabalpur,Wheat,13-11-2013,1547
Jabalpur,Wheat,14-11-2013,1530
Jabalpur,Wheat,16-11-2013,1552
Jabalpur,Wheat,18-11-2013,1617
Jabalpur,Wheat,19-11-2013,1556
Jabalpur,Wheat,21-11-2013,1643
Jabalpur,Wheat,22-11-2013,1562
Jabalpur,Wheat,27-11-2013,1580
Jabalpur,Wheat,28-11-2013,1556
Jabalpur,Wheat,29-11-2013,1563
Jabalpur,Wheat,30-11-2013,1539
Jabalpur,Wheat,02-12-2013,1558
Jabalpur,Wheat,03-12-2013,1578
Jabalpur,Wheat,04-12-2013,1579
Jabalpur,Wheat,05-12-2013,1597
Jabalpur,Wheat,06-12-2013,1534
Jabalpur,Wheat,07-12-2013,1533
Jabalpur,Wheat,09-12-2013,1530
Jabalpur,Wheat,10-12-2013,1535
Jabalpur,Wheat,11-12-2013,1461
Jabalpur,Wheat,12-12-2013,1500
Jabalpur,Wheat,13-12-2013,1525
Jabalpur,Wheat,18-12-2013,1466
Jabalpur,Wheat,19-12-2013,1501
Jabalpur,Wheat,20-12-2013,1550
Jabalpur,Wheat,21-12-2013,1540
Jabalpur,Wheat,23-12-2013,1540
Jabalpur,Wheat,24-12-2013,1600
Jabalpur,Wheat,26-12-2013,1576
Jabalpur,Wheat,27-12-2013,1575
Jabalpur,Wheat,28-12-2013,1583
Jabalpur,Wheat,30-12-2013,1586
Jabalpur,Wheat,01-01-2014,1506
Jabalpur,Wheat,02-01-2014,1591
Jabalpur,Wheat,03-01-2014,1594
Jabalpur,Wheat,04-01-2014,1601
Jabalpur,Wheat,06-01-2014,1568
Jabalpur,Wheat,07-01-2014,1581
Jabalpur,Wheat,08-01-2014,1629
Jabalpur,Wheat,09-01-2014,1615
Jabalpur,Wheat,10-01-2014,1600
Jabalpur,Wheat,11-01-2014,1609
Jabalpur,Wheat,13-01-2014,1620
Jabalpur,Wheat,15-01-2014,1630
Jabalpur,Wheat,16-01-2014,1640
Jabalpur,Wheat,17-01-2014,1651
Jabalpur,Wheat,18-01-2014,1560
Jabalpur,Wheat,20-01-2014,1650
Jabalpur,Wheat,21-01-2014,1610
Jabalpur,Wheat,22-01-2014,1649
Jabalpur,Wheat,23-01-2014,1650
Jabalpur,Wheat,24-01-2014,1699
Jabalpur,Wheat,25-01-2014,1673
Jabalpur,Wheat,27-01-2014,1688
Jabalpur,Wheat,28-01-2014,1560
Jabalpur,Wheat,29-01-2014,1560
Jabalpur,Wheat,30-01-2014,1555
Jabalpur,Wheat,31-01-2014,1570
Jabalpur,Wheat,01-02-2014,1601
Jabalpur,Wheat,03-02-2014,1610
Jabalpur,Wheat,04-02-2014,1690
Jabalpur,Wheat,05-02-2014,1685
Jabalpur,Wheat,06-02-2014,1674
Jabalpur,Wheat,07-02-2014,1612
Jabalpur,Wheat,08-02-2014,1610
Jabalpur,Wheat,12-02-2014,1560
Jabalpur,Wheat,13-02-2014,1560
Jabalpur,Wheat,14-02-2014,1600
Jabalpur,Wheat,15-02-2014,1580
Jabalpur,Wheat,17-02-2014,1581
Jabalpur,Wheat,18-02-2014,1603
Jabalpur,Wheat,19-02-2014,1580
Jabalpur,Wheat,20-02-2014,1570
Jabalpur,Wheat,21-02-2014,1690
Jabalpur,Wheat,22-02-2014,1540
Jabalpur,Wheat,24-02-2014,1588
Jabalpur,Wheat,25-02-2014,1594
Jabalpur,Wheat,26-02-2014,1585
Jabalpur,Wheat,28-02-2014,1588
Jabalpur,Wheat,01-03-2014,1597
Jabalpur,Wheat,03-03-2014,1530
Jabalpur,Wheat,04-03-2014,1600
Jabalpur,Wheat,05-03-2014,1586
Jabalpur,Wheat,06-03-2014,1570
Jabalpur,Wheat,07-03-2014,1550
Jabalpur,Wheat,08-03-2014,1685
Jabalpur,Wheat,10-03-2014,1630
Jabalpur,Wheat,12-03-2014,1637
Jabalpur,Wheat,13-03-2014,1630
Jabalpur,Wheat,14-03-2014,1620
Jabalpur,Wheat,15-03-2014,1600
Jabalpur,Wheat,20-03-2014,1499
Jabalpur,Wheat,21-03-2014,1678
Jabalpur,Wheat,22-03-2014,1509
Jabalpur,Wheat,24-03-2014,1450
Jabalpur,Wheat,25-03-2014,1591
Jabalpur,Wheat,26-03-2014,1575
Jabalpur,Wheat,27-03-2014,1510
Jabalpur,Wheat,28-03-2014,1448
Jabalpur,Wheat,02-04-2014,1600
Jabalpur,Wheat,03-04-2014,1440
Jabalpur,Wheat,04-04-2014,1487
Jabalpur,Wheat,05-04-2014,1430
Jabalpur,Wheat,07-04-2014,1491
Jabalpur,Wheat,09-04-2014,1425
Jabalpur,Wheat,12-04-2014,1426
Jabalpur,Wheat,15-04-2014,1454
Jabalpur,Wheat,16-04-2014,1400
Jabalpur,Wheat,17-04-2014,1460
Jabalpur,Wheat,19-04-2014,1470
Jabalpur,Wheat,21-04-2014,1400
Jabalpur,Wheat,22-04-2014,1499
Jabalpur,Wheat,23-04-2014,1425
Jabalpur,Wheat,24-04-2014,1430
Jabalpur,Wheat,25-04-2014,1425
Jabalpur,Wheat,26-04-2014,1448
Jabalpur,Wheat,28-04-2014,1453
Jabalpur,Wheat,29-04-2014,1460
Jabalpur,Wheat,30-04-2014,1549
Jabalpur,Wheat,01-05-2014,1495
Jabalpur,Wheat,02-05-2014,1440
Jabalpur,Wheat,03-05-2014,1460
Jabalpur,Wheat,05-05-2014,1449
Jabalpur,Wheat,06-05-2014,1455
Jabalpur,Wheat,07-05-2014,1501
Jabalpur,Wheat,08-05-2014,1455
Jabalpur,Wheat,09-05-2014,1503
Jabalpur,Wheat,10-05-2014,1430
Jabalpur,Wheat,12-05-2014,1430
Jabalpur,Wheat,13-05-2014,1472
Jabalpur,Wheat,15-05-2014,1476
Jabalpur,Wheat,16-05-2014,1485
Jabalpur,Wheat,17-05-2014,1563
Jabalpur,Wheat,19-05-2014,1490
Jabalpur,Wheat,20-05-2014,1495
Jabalpur,Wheat,21-05-2014,1500
Jabalpur,Wheat,22-05-2014,1450
Jabalpur,Wheat,23-05-2014,1470
Jabalpur,Wheat,24-05-2014,1509
Jabalpur,Wheat,26-05-2014,1450
Jabalpur,Wheat,27-05-2014,1453
Jabalpur,Wheat,28-05-2014,1460
Jabalpur,Wheat,29-05-2014,1440
Jabalpur,Wheat,30-05-2014,1436
Jabalpur,Wheat,31-05-2014,1445
Jabalpur,Wheat,02-06-2014,1480
Jabalpur,Wheat,03-06-2014,1479
Jabalpur,Wheat,04-06-2014,1460
Jabalpur,Wheat,05-06-2014,1420
Jabalpur,Wheat,06-06-2014,1430
Jabalpur,Wheat,07-06-2014,1440
Jabalpur,Wheat,09-06-2014,1470
Jabalpur,Wheat,10-06-2014,1476
Jabalpur,Wheat,11-06-2014,1400
Jabalpur,Wheat,12-06-2014,1392
Jabalpur,Wheat,13-06-2014,1447
Jabalpur,Wheat,14-06-2014,1445
Jabalpur,Wheat,16-06-2014,1470
Jabalpur,Wheat,17-06-2014,1420
Jabalpur,Wheat,18-06-2014,1421
Jabalpur,Wheat,19-06-2014,1447
Jabalpur,Wheat,20-06-2014,1480
Jabalpur,Wheat,21-06-2014,1460
Jabalpur,Wheat,23-06-2014,1461
Jabalpur,Wheat,24-06-2014,1457
Jabalpur,Wheat,25-06-2014,1413
Jabalpur,Wheat,26-06-2014,1448
Jabalpur,Wheat,27-06-2014,1440
Jabalpur,Wheat,28-06-2014,1386
Jabalpur,Wheat,30-06-2014,1671
Jabalpur,Wheat,01-07-2014,1652
Jabalpur,Wheat,02-07-2014,1480
Jabalpur,Wheat,03-07-2014,1440
Jabalpur,Wheat,04-07-2014,1480
Jabalpur,Wheat,05-07-2014,1470
Jabalpur,Wheat,07-07-2014,1470
Jabalpur,Wheat,08-07-2014,1419
Jabalpur,Wheat,09-07-2014,1441
Jabalpur,Wheat,10-07-2014,1432
Jabalpur,Wheat,11-07-2014,1440
Jabalpur,Wheat,12-07-2014,1655
Jabalpur,Wheat,14-07-2014,1462
Jabalpur,Wheat,15-07-2014,1450
Jabalpur,Wheat,16-07-2014,1473
Jabalpur,Wheat,17-07-2014,1451
Jabalpur,Wheat,18-07-2014,1460
Jabalpur,Wheat,21-07-2014,1520
Jabalpur,Wheat,22-07-2014,1641
Jabalpur,Wheat,23-07-2014,1468
Jabalpur,Wheat,24-07-2014,1520
Jabalpur,Wheat,25-07-2014,1601
Jabalpur,Wheat,28-07-2014,1466
Jabalpur,Wheat,30-07-2014,1440
Jabalpur,Wheat,01-08-2014,1460
Jabalpur,Wheat,02-08-2014,1470
Jabalpur,Wheat,04-08-2014,1451
Jabalpur,Wheat,05-08-2014,1456
Jabalpur,Wheat,06-08-2014,1595
Jabalpur,Wheat,07-08-2014,1473
Jabalpur,Wheat,08-08-2014,1656
Jabalpur,Wheat,09-08-2014,1681
Jabalpur,Wheat,12-08-2014,1511
Jabalpur,Wheat,13-08-2014,1620
Jabalpur,Wheat,14-08-2014,1561
Jabalpur,Wheat,16-08-2014,1561
Jabalpur,Wheat,18-08-2014,1435
Jabalpur,Wheat,19-08-2014,1451
Jabalpur,Wheat,20-08-2014,1448
Jabalpur,Wheat,21-08-2014,1417
Jabalpur,Wheat,22-08-2014,1449
Jabalpur,Wheat,23-08-2014,1577
Jabalpur,Wheat,25-08-2014,1465
Jabalpur,Wheat,26-08-2014,1481
Jabalpur,Wheat,27-08-2014,1560
Jabalpur,Wheat,28-08-2014,1450
Jabalpur,Wheat,30-08-2014,1464
Jabalpur,Wheat,01-09-2014,1460
Jabalpur,Wheat,02-09-2014,1446
Jabalpur,Wheat,03-09-2014,1450
Jabalpur,Wheat,04-09-2014,1453
Jabalpur,Wheat,05-09-2014,1449
Jabalpur,Wheat,06-09-2014,1489
Jabalpur,Wheat,09-09-2014,1474
Jabalpur,Wheat,10-09-2014,1447
Jabalpur,Wheat,11-09-2014,1445
Jabalpur,Wheat,12-09-2014,1451
Jabalpur,Wheat,13-09-2014,1608
Jabalpur,Wheat,15-09-2014,1595
Jabalpur,Wheat,16-09-2014,1517
Jabalpur,Wheat,17-09-2014,1592
Jabalpur,Wheat,18-09-2014,1680
Jabalpur,Wheat,19-09-2014,1550
Jabalpur,Wheat,22-09-2014,1465
Jabalpur,Wheat,23-09-2014,1450
Jabalpur,Wheat,24-09-2014,1468
Jabalpur,Wheat,25-09-2014,1445
Jabalpur,Wheat,26-09-2014,1464
Jabalpur,Wheat,27-09-2014,1510
Jabalpur,Wheat,29-09-2014,1460
Jabalpur,Wheat,30-09-2014,1470
Jabalpur,Wheat,01-10-2014,1550
Jabalpur,Wheat,04-10-2014,1450
Jabalpur,Wheat,07-10-2014,1455
Jabalpur,Wheat,08-10-2014,1435
Jabalpur,Wheat,09-10-2014,1470
Jabalpur,Wheat,10-10-2014,1430
Jabalpur,Wheat,11-10-2014,1460
Jabalpur,Wheat,13-10-2014,1481
Jabalpur,Wheat,14-10-2014,1452
Jabalpur,Wheat,15-10-2014,1458
Jabalpur,Wheat,16-10-2014,1520
Jabalpur,Wheat,17-10-2014,1530
Jabalpur,Wheat,18-10-2014,1522
Jabalpur,Wheat,20-10-2014,1490
Jabalpur,Wheat,27-10-2014,1477
Jabalpur,Wheat,28-10-2014,1480
Jabalpur,Wheat,29-10-2014,1451
Jabalpur,Wheat,30-10-2014,1462
Jabalpur,Wheat,31-10-2014,1430
Jabalpur,Wheat,01-11-2014,1455
Jabalpur,Wheat,03-11-2014,1440
Jabalpur,Wheat,05-11-2014,1446
Jabalpur,Wheat,07-11-2014,1450
Jabalpur,Wheat,08-11-2014,1456
Jabalpur,Wheat,10-11-2014,1480
Jabalpur,Wheat,11-11-2014,1675
Jabalpur,Wheat,13-11-2014,1468
Jabalpur,Wheat,14-11-2014,1466
Jabalpur,Wheat,17-11-2014,1460
Jabalpur,Wheat,18-11-2014,1557
Jabalpur,Wheat,20-11-2014,1455
Jabalpur,Wheat,21-11-2014,1455
Jabalpur,Wheat,22-11-2014,1445
Jabalpur,Wheat,24-11-2014,1529
Jabalpur,Wheat,25-11-2014,1525
Jabalpur,Wheat,26-11-2014,1531
Jabalpur,Wheat,27-11-2014,1467
Jabalpur,Wheat,28-11-2014,1588
Jabalpur,Wheat,29-11-2014,1448
Jabalpur,Wheat,01-12-2014,1440
Jabalpur,Wheat,02-12-2014,1446
Jabalpur,Wheat,04-12-2014,1480
Jabalpur,Wheat,06-12-2014,1460
Jabalpur,Wheat,08-12-2014,1475
Jabalpur,Wheat,10-12-2014,1461
Jabalpur,Wheat,11-12-2014,1470
Jabalpur,Wheat,12-12-2014,1440
Jabalpur,Wheat,13-12-2014,1442
Jabalpur,Wheat,15-12-2014,1451
Jabalpur,Wheat,16-12-2014,1446
Jabalpur,Wheat,17-12-2014,1446
Jabalpur,Wheat,18-12-2014,1471
Jabalpur,Wheat,19-12-2014,1465
Jabalpur,Wheat,20-12-2014,1476
Jabalpur,Wheat,22-12-2014,1483
Jabalpur,Wheat,23-12-2014,1490
Jabalpur,Wheat,24-12-2014,1500
Jabalpur,Wheat,26-12-2014,1499
Jabalpur,Wheat,27-12-2014,1511
Jabalpur,Wheat,29-12-2014,1495
Jabalpur,Wheat,30-12-2014,1516
Jabalpur,Wheat,31-12-2014,1511
Jabalpur,Wheat,01-01-2015,1451
Jabalpur,Wheat,02-01-2015,1510
Jabalpur,Wheat,03-01-2015,1524
Jabalpur,Wheat,05-01-2015,1549
Jabalpur,Wheat,06-01-2015,1588
Jabalpur,Wheat,07-01-2015,1597
Jabalpur,Wheat,08-01-2015,1590
Jabalpur,Wheat,09-01-2015,1597
Jabalpur,Wheat,10-01-2015,1561
Jabalpur,Wheat,12-01-2015,1536
Jabalpur,Wheat,13-01-2015,1555
Jabalpur,Wheat,14-01-2015,1575
Jabalpur,Wheat,15-01-2015,1546
Jabalpur,Wheat,16-01-2015,1530
Jabalpur,Wheat,17-01-2015,1546
Jabalpur,Wheat,19-01-2015,1540
Jabalpur,Wheat,20-01-2015,1535
Jabalpur,Wheat,21-01-2015,1546
Jabalpur,Wheat,22-01-2015,1520
Jabalpur,Wheat,23-01-2015,1525
Jabalpur,Wheat,24-01-2015,1505
Jabalpur,Wheat,27-01-2015,1540
Jabalpur,Wheat,28-01-2015,1527
Jabalpur,Wheat,29-01-2015,1530
Jabalpur,Wheat,30-01-2015,1530
Jabalpur,Wheat,02-02-2015,1540
Jabalpur,Wheat,03-02-2015,1515
Jabalpur,Wheat,04-02-2015,1527
Jabalpur,Wheat,05-02-2015,1530
Jabalpur,Wheat,06-02-2015,1525
Jabalpur,Wheat,07-02-2015,1530
Jabalpur,Wheat,09-02-2015,1546
Jabalpur,Wheat,11-02-2015,1547
Jabalpur,Wheat,12-02-2015,1521
Jabalpur,Wheat,13-02-2015,1540
Jabalpur,Wheat,14-02-2015,1520
Jabalpur,Wheat,16-02-2015,1519
Jabalpur,Wheat,18-02-2015,1487
Jabalpur,Wheat,19-02-2015,1490
Jabalpur,Wheat,20-02-2015,1489
Jabalpur,Wheat,23-02-2015,1485
Jabalpur,Wheat,24-02-2015,1501
Jabalpur,Wheat,25-02-2015,1503
Jabalpur,Wheat,26-02-2015,1511
Jabalpur,Wheat,27-02-2015,1510
Jabalpur,Wheat,28-02-2015,1511
Jabalpur,Wheat,02-03-2015,1507
Jabalpur,Wheat,04-03-2015,1579
Jabalpur,Wheat,05-03-2015,1500
Jabalpur,Wheat,09-03-2015,1550
Jabalpur,Wheat,10-03-2015,1500
Jabalpur,Wheat,11-03-2015,1456
Jabalpur,Wheat,12-03-2015,1430
Jabalpur,Wheat,13-03-2015,1460
Jabalpur,Wheat,14-03-2015,1474
Jabalpur,Wheat,16-03-2015,1435
Jabalpur,Wheat,17-03-2015,1540
Jabalpur,Wheat,18-03-2015,1466
Jabalpur,Wheat,19-03-2015,1480
Jabalpur,Wheat,20-03-2015,1480
Jabalpur,Wheat,21-03-2015,1510
Jabalpur,Wheat,23-03-2015,1410
Jabalpur,Wheat,24-03-2015,1448
Jabalpur,Wheat,25-03-2015,1305
Jabalpur,Wheat,26-03-2015,1351
Jabalpur,Wheat,30-03-2015,1330
Jabalpur,Wheat,31-03-2015,1280
Jabalpur,Wheat,03-04-2015,1330
Jabalpur,Wheat,04-04-2015,1325
Jabalpur,Wheat,06-04-2015,1310
Jabalpur,Wheat,07-04-2015,1338
Jabalpur,Wheat,08-04-2015,1403
Jabalpur,Wheat,09-04-2015,1340
Jabalpur,Wheat,10-04-2015,1350
Jabalpur,Wheat,11-04-2015,1380
Jabalpur,Wheat,13-04-2015,1388
Jabalpur,Wheat,15-04-2015,1385
Jabalpur,Wheat,16-04-2015,1381
Jabalpur,Wheat,17-04-2015,1392
Jabalpur,Wheat,18-04-2015,1353
Jabalpur,Wheat,21-04-2015,1405
Jabalpur,Wheat,22-04-2015,1445
Jabalpur,Wheat,23-04-2015,1428
Jabalpur,Wheat,24-04-2015,1399
Jabalpur,Wheat,25-04-2015,1415
Jabalpur,Wheat,27-04-2015,1410
Jabalpur,Wheat,28-04-2015,1415
Jabalpur,Wheat,29-04-2015,1388
Jabalpur,Wheat,30-04-2015,1406
Jabalpur,Wheat,01-05-2015,1390
Jabalpur,Wheat,02-05-2015,1390
Jabalpur,Wheat,05-05-2015,1380
Jabalpur,Wheat,08-05-2015,1400
Jabalpur,Wheat,09-05-2015,1410
Jabalpur,Wheat,11-05-2015,1392
Jabalpur,Wheat,12-05-2015,1440
Jabalpur,Wheat,13-05-2015,1399
Jabalpur,Wheat,14-05-2015,1445
Jabalpur,Wheat,15-05-2015,1394
Jabalpur,Wheat,16-05-2015,1391
Jabalpur,Wheat,19-05-2015,1380
Jabalpur,Wheat,20-05-2015,1395
Jabalpur,Wheat,21-05-2015,1392
Jabalpur,Wheat,22-05-2015,1385
Jabalpur,Wheat,23-05-2015,1429
Jabalpur,Wheat,25-05-2015,1397
Jabalpur,Wheat,26-05-2015,1394
Jabalpur,Wheat,27-05-2015,1401
Jabalpur,Wheat,28-05-2015,1406
Jabalpur,Wheat,29-05-2015,1488
Jabalpur,Wheat,30-05-2015,1490
Jabalpur,Wheat,01-06-2015,1482
Jabalpur,Wheat,02-06-2015,1395
Jabalpur,Wheat,03-06-2015,1395
Jabalpur,Wheat,04-06-2015,1410
Jabalpur,Wheat,05-06-2015,1400
Jabalpur,Wheat,06-06-2015,1395
Jabalpur,Wheat,08-06-2015,1495
Jabalpur,Wheat,09-06-2015,1420
Jabalpur,Wheat,10-06-2015,1440
Jabalpur,Wheat,11-06-2015,1410
Jabalpur,Wheat,12-06-2015,1390
Jabalpur,Wheat,13-06-2015,1425
Jabalpur,Wheat,15-06-2015,1348
Jabalpur,Wheat,16-06-2015,1470
Jabalpur,Wheat,17-06-2015,1400
Jabalpur,Wheat,18-06-2015,1395
Jabalpur,Wheat,19-06-2015,1390
Jabalpur,Wheat,20-06-2015,1390
Jabalpur,Wheat,22-06-2015,1398
Jabalpur,Wheat,23-06-2015,1386
Jabalpur,Wheat,24-06-2015,1395
Jabalpur,Wheat,25-06-2015,1410
Jabalpur,Wheat,26-06-2015,1405
Jabalpur,Wheat,27-06-2015,1405
Jabalpur,Wheat,30-06-2015,1390
Jabalpur,Wheat,02-07-2015,1394
Jabalpur,Wheat,03-07-2015,1385
Jabalpur,Wheat,04-07-2015,1414
Jabalpur,Wheat,06-07-2015,1399
Jabalpur,Wheat,07-07-2015,1397
Jabalpur,Wheat,08-07-2015,1406
Jabalpur,Wheat,09-07-2015,1402
Jabalpur,Wheat,10-07-2015,1467
Jabalpur,Wheat,11-07-2015,1406
Jabalpur,Wheat,13-07-2015,1360
Jabalpur,Wheat,14-07-2015,1416
Jabalpur,Wheat,16-07-2015,1411
Jabalpur,Wheat,17-07-2015,1467
Jabalpur,Wheat,20-07-2015,1435
Jabalpur,Wheat,21-07-2015,1470
Jabalpur,Wheat,22-07-2015,1495
Jabalpur,Wheat,24-07-2015,1443
Jabalpur,Wheat,25-07-2015,1450
Jabalpur,Wheat,27-07-2015,1425
Jabalpur,Wheat,28-07-2015,1435
Jabalpur,Wheat,29-07-2015,1440
Jabalpur,Wheat,30-07-2015,1431
Jabalpur,Wheat,31-07-2015,1432
Jabalpur,Wheat,01-08-2015,1416
Jabalpur,Wheat,03-08-2015,1498
Jabalpur,Wheat,04-08-2015,1496
Jabalpur,Wheat,05-08-2015,1480
Jabalpur,Wheat,06-08-2015,1497
Jabalpur,Wheat,07-08-2015,1497
Jabalpur,Wheat,08-08-2015,1497
Jabalpur,Wheat,10-08-2015,1460
Jabalpur,Wheat,11-08-2015,1498
Jabalpur,Wheat,12-08-2015,1483
Jabalpur,Wheat,13-08-2015,1441
Jabalpur,Wheat,14-08-2015,1430
Jabalpur,Wheat,17-08-2015,1445
Jabalpur,Wheat,18-08-2015,1439
Jabalpur,Wheat,19-08-2015,1425
Jabalpur,Wheat,20-08-2015,1440
Jabalpur,Wheat,21-08-2015,1461
Jabalpur,Wheat,22-08-2015,1425
Jabalpur,Wheat,24-08-2015,1456
Jabalpur,Wheat,25-08-2015,1465
Jabalpur,Wheat,26-08-2015,1471
Jabalpur,Wheat,27-08-2015,1458
Jabalpur,Wheat,28-08-2015,1422
Jabalpur,Wheat,31-08-2015,1411
Jabalpur,Wheat,01-09-2015,1448
Jabalpur,Wheat,02-09-2015,1449
Jabalpur,Wheat,03-09-2015,1422
Jabalpur,Wheat,04-09-2015,1429
Jabalpur,Wheat,07-09-2015,1489
Jabalpur,Wheat,08-09-2015,1440
Jabalpur,Wheat,09-09-2015,1479
Jabalpur,Wheat,10-09-2015,1470
Jabalpur,Wheat,11-09-2015,1487
Jabalpur,Wheat,14-09-2015,1426
Jabalpur,Wheat,15-09-2015,1430
Jabalpur,Wheat,16-09-2015,1458
Jabalpur,Wheat,18-09-2015,1428
Jabalpur,Wheat,19-09-2015,1487
Jabalpur,Wheat,21-09-2015,1490
Jabalpur,Wheat,22-09-2015,1459
Jabalpur,Wheat,23-09-2015,1473
Jabalpur,Wheat,24-09-2015,1470
Jabalpur,Wheat,28-09-2015,1465
Jabalpur,Wheat,29-09-2015,1455
Jabalpur,Wheat,30-09-2015,1429
Jabalpur,Wheat,01-10-2015,1455
Jabalpur,Wheat,03-10-2015,1445
Jabalpur,Wheat,05-10-2015,1490
Jabalpur,Wheat,06-10-2015,1480
Jabalpur,Wheat,07-10-2015,1521
Jabalpur,Wheat,08-10-2015,1510
Jabalpur,Wheat,09-10-2015,1520
Jabalpur,Wheat,12-10-2015,1506
Jabalpur,Wheat,13-10-2015,1525
Jabalpur,Wheat,14-10-2015,1520
Jabalpur,Wheat,15-10-2015,1525
Jabalpur,Wheat,16-10-2015,1520
Jabalpur,Wheat,17-10-2015,1530
Jabalpur,Wheat,19-10-2015,1523
Jabalpur,Wheat,20-10-2015,1538
Jabalpur,Wheat,21-10-2015,1536
Jabalpur,Wheat,23-10-2015,1510
Jabalpur,Wheat,26-10-2015,1560
Jabalpur,Wheat,27-10-2015,1552
Jabalpur,Wheat,28-10-2015,1510
Jabalpur,Wheat,29-10-2015,1520
Jabalpur,Wheat,30-10-2015,1525
Jabalpur,Wheat,02-11-2015,1621
Jabalpur,Wheat,03-11-2015,1525
Jabalpur,Wheat,04-11-2015,1594
Jabalpur,Wheat,06-11-2015,1485
Jabalpur,Wheat,07-11-2015,1490
Jabalpur,Wheat,13-11-2015,1512
Jabalpur,Wheat,16-11-2015,1480
Jabalpur,Wheat,17-11-2015,1464
Jabalpur,Wheat,18-11-2015,1580
Jabalpur,Wheat,19-11-2015,1510
Jabalpur,Wheat,20-11-2015,1601
Jabalpur,Wheat,21-11-2015,1502
Jabalpur,Wheat,23-11-2015,1470
Jabalpur,Wheat,24-11-2015,1471
Jabalpur,Wheat,26-11-2015,1660
Jabalpur,Wheat,27-11-2015,1460
Jabalpur,Wheat,30-11-2015,1650
Jabalpur,Wheat,01-12-2015,1438
Jabalpur,Wheat,02-12-2015,1526
Jabalpur,Wheat,03-12-2015,1511
Jabalpur,Wheat,04-12-2015,1501
Jabalpur,Wheat,05-12-2015,1491
Jabalpur,Wheat,07-12-2015,1461
Jabalpur,Wheat,08-12-2015,1457
Jabalpur,Wheat,09-12-2015,1511
Jabalpur,Wheat,10-12-2015,1445
Jabalpur,Wheat,11-12-2015,1491
Jabalpur,Wheat,14-12-2015,1460
Jabalpur,Wheat,17-12-2015,1490
Jabalpur,Wheat,18-12-2015,1484
Jabalpur,Wheat,19-12-2015,1479
Jabalpur,Wheat,22-12-2015,1485
Jabalpur,Wheat,23-12-2015,1510
Jabalpur,Wheat,24-12-2015,1565
Jabalpur,Wheat,30-12-2015,1521
Jabalpur,Wheat,01-01-2016,1541
Jabalpur,Wheat,02-01-2016,1555
Jabalpur,Wheat,04-01-2016,1541
Jabalpur,Wheat,05-01-2016,1626
Jabalpur,Wheat,06-01-2016,1525
Jabalpur,Wheat,07-01-2016,1601
Jabalpur,Wheat,12-01-2016,1533
Jabalpur,Wheat,13-01-2016,1580
Jabalpur,Wheat,14-01-2016,1561
Jabalpur,Wheat,15-01-2016,1501
Jabalpur,Wheat,16-01-2016,1580
Jabalpur,Wheat,20-01-2016,1560
Jabalpur,Wheat,21-01-2016,1582
Jabalpur,Wheat,22-01-2016,1555
Jabalpur,Wheat,27-01-2016,1570
Jabalpur,Wheat,28-01-2016,1555
Jabalpur,Wheat,30-01-2016,1540
Jabalpur,Wheat,02-02-2016,1550
Jabalpur,Wheat,03-02-2016,1589
Jabalpur,Wheat,04-02-2016,1550
