District,Commodity,Price,Day,Month,Year
Agra,Wheat,1035,20,10,2008
Agra,Wheat,1035,21,10,2008
Agra,Wheat,1025,22,10,2008
Agra,Wheat,1035,1,11,2008
Agra,Wheat,1035,3,11,2008
Agra,Wheat,1035,4,11,2008
Agra,Wheat,1035,5,11,2008
Agra,Wheat,1040,6,11,2008
Agra,Wheat,1050,7,11,2008
Agra,Wheat,1050,8,11,2008
Agra,Wheat,1050,10,11,2008
Agra,Wheat,1050,11,11,2008
Agra,Wheat,1050,12,11,2008
Agra,Wheat,1025,14,11,2008
Agra,Wheat,1025,15,11,2008
Agra,Wheat,1025,17,11,2008
Agra,Wheat,1025,18,11,2008
Agra,Wheat,1050,19,11,2008
Agra,Wheat,1050,20,11,2008
Agra,Wheat,1050,21,11,2008
Agra,Wheat,1060,22,11,2008
Agra,Wheat,1050,1,12,2008
Agra,Wheat,1030,2,12,2008
Agra,Wheat,1030,3,12,2008
Agra,Wheat,1050,4,12,2008
Agra,Wheat,1050,5,12,2008
Agra,Wheat,1050,6,12,2008
Agra,Wheat,1050,8,12,2008
Agra,Wheat,1050,9,12,2008
Agra,Wheat,1075,10,12,2008
Agra,Wheat,1075,11,12,2008
Agra,Wheat,1075,12,12,2008
Agra,Wheat,1075,13,12,2008
Agra,Wheat,1050,15,12,2008
Agra,Wheat,1050,16,12,2008
Agra,Wheat,1050,17,12,2008
Agra,Wheat,1025,18,12,2008
Agra,Wheat,1025,19,12,2008
Agra,Wheat,1050,22,12,2008
Agra,Wheat,1050,23,12,2008
Agra,Wheat,1050,24,12,2008
Agra,Wheat,1025,31,12,2008
Agra,Wheat,1030,1,1,2009
Agra,Wheat,1030,2,1,2009
Agra,Wheat,1025,3,1,2009
Agra,Wheat,1050,5,1,2009
Agra,Wheat,1050,7,1,2009
Agra,Wheat,1050,8,1,2009
Agra,Wheat,1075,9,1,2009
Agra,Wheat,1075,10,1,2009
Agra,Wheat,1075,12,1,2009
Agra,Wheat,1075,13,1,2009
Agra,Wheat,1075,14,1,2009
Agra,Wheat,1100,15,1,2009
Agra,Wheat,1100,16,1,2009
Agra,Wheat,1100,17,1,2009
Agra,Wheat,1100,19,1,2009
Agra,Wheat,1100,20,1,2009
Agra,Wheat,1100,21,1,2009
Agra,Wheat,1105,22,1,2009
Agra,Wheat,1050,23,1,2009
Agra,Wheat,1150,9,2,2009
Agra,Wheat,1150,10,2,2009
Agra,Wheat,1150,11,2,2009
Agra,Wheat,1160,12,2,2009
Agra,Wheat,1160,13,2,2009
Agra,Wheat,1150,14,2,2009
Agra,Wheat,1150,16,2,2009
Agra,Wheat,1150,17,2,2009
Agra,Wheat,1150,18,2,2009
Agra,Wheat,1125,19,2,2009
Agra,Wheat,1125,20,2,2009
Agra,Wheat,1125,21,2,2009
Agra,Wheat,1125,23,2,2009
Agra,Wheat,1125,24,2,2009
Agra,Wheat,1135,25,2,2009
Agra,Wheat,1135,26,2,2009
Agra,Wheat,1135,27,2,2009
Agra,Wheat,1135,28,2,2009
Agra,Wheat,1140,2,3,2009
Agra,Wheat,1150,9,3,2009
Agra,Wheat,1135,12,3,2009
Agra,Wheat,1135,13,3,2009
Agra,Wheat,1130,16,3,2009
Agra,Wheat,1125,17,3,2009
Agra,Wheat,1125,18,3,2009
Agra,Wheat,1125,19,3,2009
Agra,Wheat,1125,20,3,2009
Agra,Wheat,1125,21,3,2009
Agra,Wheat,1100,23,3,2009
Agra,Wheat,1100,24,3,2009
Agra,Wheat,1075,25,3,2009
Agra,Wheat,1050,26,3,2009
Agra,Wheat,1050,27,3,2009
Agra,Wheat,1050,28,3,2009
Agra,Wheat,1050,30,3,2009
Agra,Wheat,1050,31,3,2009
Agra,Wheat,1050,6,4,2009
Agra,Wheat,1050,7,4,2009
Agra,Wheat,1050,8,4,2009
Agra,Wheat,1050,9,4,2009
Agra,Wheat,1060,10,4,2009
Agra,Wheat,1060,11,4,2009
Agra,Wheat,1040,13,4,2009
Agra,Wheat,1080,14,4,2009
Agra,Wheat,1080,15,4,2009
Agra,Wheat,1080,16,4,2009
Agra,Wheat,1085,17,4,2009
Agra,Wheat,1085,18,4,2009
Agra,Wheat,1085,20,4,2009
Agra,Wheat,1085,21,4,2009
Agra,Wheat,1082,22,4,2009
Agra,Wheat,1082,23,4,2009
Agra,Wheat,1085,24,4,2009
Agra,Wheat,1085,25,4,2009
Agra,Wheat,1085,27,4,2009
Agra,Wheat,1085,28,4,2009
Agra,Wheat,1085,29,4,2009
Agra,Wheat,1085,30,4,2009
Agra,Wheat,1083,1,5,2009
Agra,Wheat,1085,2,5,2009
Agra,Wheat,1085,4,5,2009
Agra,Wheat,1085,5,5,2009
Agra,Wheat,1085,8,5,2009
Agra,Wheat,1085,9,5,2009
Agra,Wheat,1085,11,5,2009
Agra,Wheat,1083,12,5,2009
Agra,Wheat,1083,13,5,2009
Agra,Wheat,1083,15,5,2009
Agra,Wheat,1085,18,5,2009
Agra,Wheat,1085,19,5,2009
Agra,Wheat,1085,20,5,2009
Agra,Wheat,1085,21,5,2009
Agra,Wheat,1086,22,5,2009
Agra,Wheat,1086,23,5,2009
Agra,Wheat,1090,25,5,2009
Agra,Wheat,1090,26,5,2009
Agra,Wheat,1084,27,5,2009
Agra,Wheat,1084,28,5,2009
Agra,Wheat,1085,29,5,2009
Agra,Wheat,1085,30,5,2009
Agra,Wheat,1090,1,6,2009
Agra,Wheat,1085,2,6,2009
Agra,Wheat,1085,3,6,2009
Agra,Wheat,1085,4,6,2009
Agra,Wheat,1083,5,6,2009
Agra,Wheat,1083,6,6,2009
Agra,Wheat,1085,8,6,2009
Agra,Wheat,1080,9,6,2009
Agra,Wheat,1085,10,6,2009
Agra,Wheat,1080,11,6,2009
Agra,Wheat,1080,12,6,2009
Agra,Wheat,1080,13,6,2009
Agra,Wheat,1082,15,6,2009
Agra,Wheat,1080,16,6,2009
Agra,Wheat,1080,17,6,2009
Agra,Wheat,1082,18,6,2009
Agra,Wheat,1085,19,6,2009
Agra,Wheat,1085,20,6,2009
Agra,Wheat,1080,22,6,2009
Agra,Wheat,1080,23,6,2009
Agra,Wheat,1085,24,6,2009
Agra,Wheat,1085,25,6,2009
Agra,Wheat,1082,1,7,2009
Agra,Wheat,1050,2,7,2009
Agra,Wheat,1060,3,7,2009
Agra,Wheat,1050,4,7,2009
Agra,Wheat,1050,6,7,2009
Agra,Wheat,1050,7,7,2009
Agra,Wheat,1050,8,7,2009
Agra,Wheat,1055,9,7,2009
Agra,Wheat,1055,10,7,2009
Agra,Wheat,1035,13,7,2009
Agra,Wheat,1035,14,7,2009
Agra,Wheat,1050,15,7,2009
Agra,Wheat,1040,16,7,2009
Agra,Wheat,1050,17,7,2009
Agra,Wheat,1050,18,7,2009
Agra,Wheat,1050,20,7,2009
Agra,Wheat,1055,21,7,2009
Agra,Wheat,1050,22,7,2009
Agra,Wheat,1050,23,7,2009
Agra,Wheat,1050,24,7,2009
Agra,Wheat,1045,25,7,2009
Agra,Wheat,1040,27,7,2009
Agra,Wheat,1040,28,7,2009
Agra,Wheat,1045,29,7,2009
Agra,Wheat,1045,30,7,2009
Agra,Wheat,1045,31,7,2009
Agra,Wheat,1050,1,8,2009
Agra,Wheat,1045,3,8,2009
Agra,Wheat,1060,4,8,2009
Agra,Wheat,1060,5,8,2009
Agra,Wheat,1065,6,8,2009
Agra,Wheat,1065,7,8,2009
Agra,Wheat,1060,8,8,2009
Agra,Wheat,1055,10,8,2009
Agra,Wheat,1060,11,8,2009
Agra,Wheat,1075,12,8,2009
Agra,Wheat,1090,13,8,2009
Agra,Wheat,1075,14,8,2009
Agra,Wheat,1075,17,8,2009
Agra,Wheat,1075,18,8,2009
Agra,Wheat,1070,19,8,2009
Agra,Wheat,1070,20,8,2009
Agra,Wheat,1075,21,8,2009
Agra,Wheat,1075,22,8,2009
Agra,Wheat,1060,24,8,2009
Agra,Wheat,1075,25,8,2009
Agra,Wheat,1065,26,8,2009
Agra,Wheat,1065,27,8,2009
Agra,Wheat,1060,28,8,2009
Agra,Wheat,1065,1,9,2009
Agra,Wheat,1065,2,9,2009
Agra,Wheat,1075,3,9,2009
Agra,Wheat,1070,4,9,2009
Agra,Wheat,1080,5,9,2009
Agra,Wheat,1080,7,9,2009
Agra,Wheat,1070,8,9,2009
Agra,Wheat,1080,9,9,2009
Agra,Wheat,1080,16,9,2009
Agra,Wheat,1080,17,9,2009
Agra,Wheat,1080,18,9,2009
Agra,Wheat,1080,19,9,2009
Agra,Wheat,1085,21,9,2009
Agra,Wheat,1085,22,9,2009
Agra,Wheat,1085,23,9,2009
Agra,Wheat,1080,24,9,2009
Agra,Wheat,1090,25,9,2009
Agra,Wheat,1090,26,9,2009
Agra,Wheat,1090,28,9,2009
Agra,Wheat,1085,29,9,2009
Agra,Wheat,1090,30,9,2009
Agra,Wheat,1100,1,10,2009
Agra,Wheat,1095,3,10,2009
Agra,Wheat,1080,5,10,2009
Agra,Wheat,1090,6,10,2009
Agra,Wheat,1090,7,10,2009
Agra,Wheat,1215,2,11,2009
Agra,Wheat,1215,3,11,2009
Agra,Wheat,1225,4,11,2009
Agra,Wheat,1250,5,11,2009
Agra,Wheat,1285,6,11,2009
Agra,Wheat,1285,7,11,2009
Agra,Wheat,1290,9,11,2009
Agra,Wheat,1280,10,11,2009
Agra,Wheat,1280,11,11,2009
Agra,Wheat,1290,12,11,2009
Agra,Wheat,1290,13,11,2009
Agra,Wheat,1285,14,11,2009
Agra,Wheat,1285,16,11,2009
Agra,Wheat,1290,17,11,2009
Agra,Wheat,1290,18,11,2009
Agra,Wheat,1300,19,11,2009
Agra,Wheat,1300,20,11,2009
Agra,Wheat,1290,21,11,2009
Agra,Wheat,1290,23,11,2009
Agra,Wheat,1300,24,11,2009
Agra,Wheat,1300,25,11,2009
Agra,Wheat,1300,26,11,2009
Agra,Wheat,1320,1,12,2009
Agra,Wheat,1300,2,12,2009
Agra,Wheat,1290,3,12,2009
Agra,Wheat,1290,4,12,2009
Agra,Wheat,1305,5,12,2009
Agra,Wheat,1300,7,12,2009
Agra,Wheat,1325,8,12,2009
Agra,Wheat,1325,9,12,2009
Agra,Wheat,1325,10,12,2009
Agra,Wheat,1330,11,12,2009
Agra,Wheat,1320,12,12,2009
Agra,Wheat,1320,14,12,2009
Agra,Wheat,1340,1,1,2010
Agra,Wheat,1335,2,1,2010
Agra,Wheat,1350,4,1,2010
Agra,Wheat,1340,5,1,2010
Agra,Wheat,1345,6,1,2010
Agra,Wheat,1345,7,1,2010
Agra,Wheat,1340,8,1,2010
Agra,Wheat,1350,9,1,2010
Agra,Wheat,1325,11,1,2010
Agra,Wheat,1325,12,1,2010
Agra,Wheat,1320,13,1,2010
Agra,Wheat,1300,14,1,2010
Agra,Wheat,1325,15,1,2010
Agra,Wheat,1305,16,1,2010
Agra,Wheat,1330,18,1,2010
Agra,Wheat,1350,19,1,2010
Agra,Wheat,1320,23,1,2010
Agra,Wheat,1325,25,1,2010
Agra,Wheat,1340,27,1,2010
Agra,Wheat,1345,28,1,2010
Agra,Wheat,1345,29,1,2010
Agra,Wheat,1340,1,2,2010
Agra,Wheat,1325,2,2,2010
Agra,Wheat,1325,3,2,2010
Agra,Wheat,1340,4,2,2010
Agra,Wheat,1340,5,2,2010
Agra,Wheat,1340,6,2,2010
Agra,Wheat,1340,8,2,2010
Agra,Wheat,1330,9,2,2010
Agra,Wheat,1335,10,2,2010
Agra,Wheat,1335,11,2,2010
Agra,Wheat,1335,12,2,2010
Agra,Wheat,1335,13,2,2010
Agra,Wheat,1340,15,2,2010
Agra,Wheat,1340,16,2,2010
Agra,Wheat,1340,17,2,2010
Agra,Wheat,1330,18,2,2010
Agra,Wheat,1330,19,2,2010
Agra,Wheat,1340,20,2,2010
Agra,Wheat,1340,22,2,2010
Agra,Wheat,1330,23,2,2010
Agra,Wheat,1340,24,2,2010
Agra,Wheat,1335,25,2,2010
Agra,Wheat,1335,26,2,2010
Agra,Wheat,1305,2,3,2010
Agra,Wheat,1290,3,3,2010
Agra,Wheat,1285,4,3,2010
Agra,Wheat,1275,5,3,2010
Agra,Wheat,1270,6,3,2010
Agra,Wheat,1265,8,3,2010
Agra,Wheat,1250,9,3,2010
Agra,Wheat,1240,10,3,2010
Agra,Wheat,1225,11,3,2010
Agra,Wheat,1200,12,3,2010
Agra,Wheat,1195,13,3,2010
Agra,Wheat,1195,15,3,2010
Agra,Wheat,1180,16,3,2010
Agra,Wheat,1180,17,3,2010
Agra,Wheat,1190,18,3,2010
Agra,Wheat,1195,19,3,2010
Agra,Wheat,1180,20,3,2010
Agra,Wheat,1180,22,3,2010
Agra,Wheat,1170,23,3,2010
Agra,Wheat,1165,24,3,2010
Agra,Wheat,1160,25,3,2010
Agra,Wheat,1150,26,3,2010
Agra,Wheat,1150,27,3,2010
Agra,Wheat,1150,29,3,2010
Agra,Wheat,1125,30,3,2010
Agra,Wheat,1125,31,3,2010
Agra,Wheat,1120,1,4,2010
Agra,Wheat,1120,2,4,2010
Agra,Wheat,1125,3,4,2010
Agra,Wheat,1120,5,4,2010
Agra,Wheat,1125,6,4,2010
Agra,Wheat,1120,7,4,2010
Agra,Wheat,1110,8,4,2010
Agra,Wheat,1120,9,4,2010
Agra,Wheat,1110,10,4,2010
Agra,Wheat,1115,12,4,2010
Agra,Wheat,1110,13,4,2010
Agra,Wheat,1110,14,4,2010
Agra,Wheat,1115,15,4,2010
Agra,Wheat,1110,16,4,2010
Agra,Wheat,1105,17,4,2010
Agra,Wheat,1105,19,4,2010
Agra,Wheat,1104,20,4,2010
Agra,Wheat,1110,21,4,2010
Agra,Wheat,1105,22,4,2010
Agra,Wheat,1100,23,4,2010
Agra,Wheat,1105,24,4,2010
Agra,Wheat,1105,26,4,2010
Agra,Wheat,1100,27,4,2010
Agra,Wheat,1105,28,4,2010
Agra,Wheat,1100,29,4,2010
Agra,Wheat,1105,30,4,2010
Agra,Wheat,1108,3,5,2010
Agra,Wheat,1100,4,5,2010
Agra,Wheat,1100,5,5,2010
Agra,Wheat,1100,6,5,2010
Agra,Wheat,1105,7,5,2010
Agra,Wheat,1100,8,5,2010
Agra,Wheat,1105,10,5,2010
Agra,Wheat,1105,11,5,2010
Agra,Wheat,1108,12,5,2010
Agra,Wheat,1103,13,5,2010
Agra,Wheat,1105,14,5,2010
Agra,Wheat,1103,15,5,2010
Agra,Wheat,1105,17,5,2010
Agra,Wheat,1106,18,5,2010
Agra,Wheat,1105,19,5,2010
Agra,Wheat,1103,20,5,2010
Agra,Wheat,1104,21,5,2010
Agra,Wheat,1105,22,5,2010
Agra,Wheat,1106,24,5,2010
Agra,Wheat,1105,25,5,2010
Agra,Wheat,1104,26,5,2010
Agra,Wheat,1106,27,5,2010
Agra,Wheat,1105,28,5,2010
Agra,Wheat,1106,29,5,2010
Agra,Wheat,1104,31,5,2010
Agra,Wheat,1115,1,6,2010
Agra,Wheat,1125,2,6,2010
Agra,Wheat,1125,3,6,2010
Agra,Wheat,1130,4,6,2010
Agra,Wheat,1135,5,6,2010
Agra,Wheat,1125,7,6,2010
Agra,Wheat,1130,8,6,2010
Agra,Wheat,1130,9,6,2010
Agra,Wheat,1130,10,6,2010
Agra,Wheat,1150,11,6,2010
Agra,Wheat,1155,12,6,2010
Agra,Wheat,1160,14,6,2010
Agra,Wheat,1165,15,6,2010
Agra,Wheat,1165,16,6,2010
Agra,Wheat,1160,17,6,2010
Agra,Wheat,1165,19,6,2010
Agra,Wheat,1170,21,6,2010
Agra,Wheat,1160,22,6,2010
Agra,Wheat,1165,23,6,2010
Agra,Wheat,1170,24,6,2010
Agra,Wheat,1150,25,6,2010
Agra,Wheat,1165,26,6,2010
Agra,Wheat,1150,28,6,2010
Agra,Wheat,1155,29,6,2010
Agra,Wheat,1150,30,6,2010
Agra,Wheat,1155,1,7,2010
Agra,Wheat,1160,2,7,2010
Agra,Wheat,1160,3,7,2010
Agra,Wheat,1160,5,7,2010
Agra,Wheat,1170,6,7,2010
Agra,Wheat,1165,7,7,2010
Agra,Wheat,1160,8,7,2010
Agra,Wheat,1170,9,7,2010
Agra,Wheat,1170,10,7,2010
Agra,Wheat,1150,12,7,2010
Agra,Wheat,1145,13,7,2010
Agra,Wheat,1150,14,7,2010
Agra,Wheat,1135,15,7,2010
Agra,Wheat,1140,16,7,2010
Agra,Wheat,1150,17,7,2010
Agra,Wheat,1155,19,7,2010
Agra,Wheat,1150,20,7,2010
Agra,Wheat,1165,21,7,2010
Agra,Wheat,1170,22,7,2010
Agra,Wheat,1160,23,7,2010
Agra,Wheat,1150,24,7,2010
Agra,Wheat,1155,26,7,2010
Agra,Wheat,1150,27,7,2010
Agra,Wheat,1150,28,7,2010
Agra,Wheat,1155,29,7,2010
Agra,Wheat,1150,30,7,2010
Agra,Wheat,1145,31,7,2010
Agra,Wheat,1150,2,8,2010
Agra,Wheat,1150,3,8,2010
Agra,Wheat,1160,4,8,2010
Agra,Wheat,1155,5,8,2010
Agra,Wheat,1160,6,8,2010
Agra,Wheat,1160,7,8,2010
Agra,Wheat,1150,9,8,2010
Agra,Wheat,1155,10,8,2010
Agra,Wheat,1160,11,8,2010
Agra,Wheat,1140,12,8,2010
Agra,Wheat,1135,13,8,2010
Agra,Wheat,1140,14,8,2010
Agra,Wheat,1145,16,8,2010
Agra,Wheat,1150,17,8,2010
Agra,Wheat,1135,18,8,2010
Agra,Wheat,1140,19,8,2010
Agra,Wheat,1135,20,8,2010
Agra,Wheat,1140,21,8,2010
Agra,Wheat,1150,23,8,2010
Agra,Wheat,1145,24,8,2010
Agra,Wheat,1160,25,8,2010
Agra,Wheat,1150,26,8,2010
Agra,Wheat,1155,27,8,2010
Agra,Wheat,1140,28,8,2010
Agra,Wheat,1150,30,8,2010
Agra,Wheat,1140,1,9,2010
Agra,Wheat,1150,2,9,2010
Agra,Wheat,1145,3,9,2010
Agra,Wheat,1155,4,9,2010
Agra,Wheat,1150,6,9,2010
Agra,Wheat,1160,7,9,2010
Agra,Wheat,1150,8,9,2010
Agra,Wheat,1155,9,9,2010
Agra,Wheat,1150,10,9,2010
Agra,Wheat,1145,11,9,2010
Agra,Wheat,1160,13,9,2010
Agra,Wheat,1170,14,9,2010
Agra,Wheat,1165,15,9,2010
Agra,Wheat,1155,16,9,2010
Agra,Wheat,1155,17,9,2010
Agra,Wheat,1155,18,9,2010
Agra,Wheat,1150,20,9,2010
Agra,Wheat,1145,21,9,2010
Agra,Wheat,1150,22,9,2010
Agra,Wheat,1140,23,9,2010
Agra,Wheat,1150,24,9,2010
Agra,Wheat,1140,25,9,2010
Agra,Wheat,1135,27,9,2010
Agra,Wheat,1140,28,9,2010
Agra,Wheat,1145,29,9,2010
Agra,Wheat,1140,30,9,2010
Agra,Wheat,1145,1,10,2010
Agra,Wheat,1145,2,10,2010
Agra,Wheat,1145,4,10,2010
Agra,Wheat,1150,5,10,2010
Agra,Wheat,1145,6,10,2010
Agra,Wheat,1150,7,10,2010
Agra,Wheat,1155,8,10,2010
Agra,Wheat,1150,9,10,2010
Agra,Wheat,1155,11,10,2010
Agra,Wheat,1155,12,10,2010
Agra,Wheat,1150,13,10,2010
Agra,Wheat,1150,14,10,2010
Agra,Wheat,1155,15,10,2010
Agra,Wheat,1160,16,10,2010
Agra,Wheat,1175,18,10,2010
Agra,Wheat,1170,19,10,2010
Agra,Wheat,1165,20,10,2010
Agra,Wheat,1170,21,10,2010
Agra,Wheat,1160,22,10,2010
Agra,Wheat,1155,23,10,2010
Agra,Wheat,1160,25,10,2010
Agra,Wheat,1150,26,10,2010
Agra,Wheat,1155,27,10,2010
Agra,Wheat,1160,28,10,2010
Agra,Wheat,1165,29,10,2010
Agra,Wheat,1155,30,10,2010
Agra,Wheat,1160,1,11,2010
Agra,Wheat,1165,2,11,2010
Agra,Wheat,1160,3,11,2010
Agra,Wheat,1155,4,11,2010
Agra,Wheat,1060,5,11,2010
Agra,Wheat,1160,6,11,2010
Agra,Wheat,1060,8,11,2010
Agra,Wheat,1150,9,11,2010
Agra,Wheat,1155,10,11,2010
Agra,Wheat,1160,11,11,2010
Agra,Wheat,1155,12,11,2010
Agra,Wheat,1150,13,11,2010
Agra,Wheat,1155,15,11,2010
Agra,Wheat,1145,16,11,2010
Agra,Wheat,1150,17,11,2010
Agra,Wheat,1155,18,11,2010
Agra,Wheat,1160,19,11,2010
Agra,Wheat,1155,20,11,2010
Agra,Wheat,1160,22,11,2010
Agra,Wheat,1155,23,11,2010
Agra,Wheat,1160,24,11,2010
Agra,Wheat,1150,25,11,2010
Agra,Wheat,1175,1,1,2011
Agra,Wheat,1170,3,1,2011
Agra,Wheat,1175,4,1,2011
Agra,Wheat,1180,5,1,2011
Agra,Wheat,1175,6,1,2011
Agra,Wheat,1180,7,1,2011
Agra,Wheat,1185,8,1,2011
Agra,Wheat,1180,10,1,2011
Agra,Wheat,1185,11,1,2011
Agra,Wheat,1200,12,1,2011
Agra,Wheat,1210,13,1,2011
Agra,Wheat,1220,14,1,2011
Agra,Wheat,1225,15,1,2011
Agra,Wheat,1280,17,1,2011
Agra,Wheat,1270,18,1,2011
Agra,Wheat,1280,19,1,2011
Agra,Wheat,1270,20,1,2011
Agra,Wheat,1275,21,1,2011
Agra,Wheat,1290,22,1,2011
Agra,Wheat,1285,23,1,2011
Agra,Wheat,1285,24,1,2011
Agra,Wheat,1250,25,1,2011
Agra,Wheat,1225,27,1,2011
Agra,Wheat,1275,28,1,2011
Agra,Wheat,1280,31,1,2011
Agra,Wheat,1290,1,2,2011
Agra,Wheat,1280,2,2,2011
Agra,Wheat,1285,3,2,2011
Agra,Wheat,1280,4,2,2011
Agra,Wheat,1275,7,2,2011
Agra,Wheat,1270,8,2,2011
Agra,Wheat,1280,9,2,2011
Agra,Wheat,1270,11,2,2011
Agra,Wheat,1250,12,2,2011
Agra,Wheat,1250,14,2,2011
Agra,Wheat,1260,15,2,2011
Agra,Wheat,1255,16,2,2011
Agra,Wheat,1260,17,2,2011
Agra,Wheat,1250,18,2,2011
Agra,Wheat,1255,19,2,2011
Agra,Wheat,1260,21,2,2011
Agra,Wheat,1265,22,2,2011
Agra,Wheat,1260,23,2,2011
Agra,Wheat,1270,24,2,2011
Agra,Wheat,1250,25,2,2011
Agra,Wheat,1260,26,2,2011
Agra,Wheat,1270,28,2,2011
Agra,Wheat,1250,1,3,2011
Agra,Wheat,1260,2,3,2011
Agra,Wheat,1265,3,3,2011
Agra,Wheat,1250,4,3,2011
Agra,Wheat,1260,5,3,2011
Agra,Wheat,1250,7,3,2011
Agra,Wheat,1255,8,3,2011
Agra,Wheat,1260,9,3,2011
Agra,Wheat,1250,10,3,2011
Agra,Wheat,1255,11,3,2011
Agra,Wheat,1260,12,3,2011
Agra,Wheat,1250,14,3,2011
Agra,Wheat,1260,15,3,2011
Agra,Wheat,1265,16,3,2011
Agra,Wheat,1260,17,3,2011
Agra,Wheat,1250,18,3,2011
Agra,Wheat,1250,21,3,2011
Agra,Wheat,1260,22,3,2011
Agra,Wheat,1250,23,3,2011
Agra,Wheat,1255,24,3,2011
Agra,Wheat,1260,25,3,2011
Agra,Wheat,1200,26,3,2011
Agra,Wheat,1190,28,3,2011
Agra,Wheat,1180,29,3,2011
Agra,Wheat,1185,30,3,2011
Agra,Wheat,1180,31,3,2011
Agra,Wheat,1170,1,4,2011
Agra,Wheat,1160,2,4,2011
Agra,Wheat,1165,4,4,2011
Agra,Wheat,1155,5,4,2011
Agra,Wheat,1150,6,4,2011
Agra,Wheat,1160,7,4,2011
Agra,Wheat,1145,8,4,2011
Agra,Wheat,1138,9,4,2011
Agra,Wheat,1140,11,4,2011
Agra,Wheat,1150,12,4,2011
Agra,Wheat,1135,13,4,2011
Agra,Wheat,1125,14,4,2011
Agra,Wheat,1135,15,4,2011
Agra,Wheat,1135,19,4,2011
Agra,Wheat,1130,20,4,2011
Agra,Wheat,1130,22,4,2011
Agra,Wheat,1135,23,4,2011
Agra,Wheat,1130,25,4,2011
Agra,Wheat,1170,26,4,2011
Agra,Wheat,1170,27,4,2011
Agra,Wheat,1175,28,4,2011
Agra,Wheat,1175,2,5,2011
Agra,Wheat,1170,3,5,2011
Agra,Wheat,1180,4,5,2011
Agra,Wheat,1175,5,5,2011
Agra,Wheat,1180,7,5,2011
Agra,Wheat,1170,9,5,2011
Agra,Wheat,1175,10,5,2011
Agra,Wheat,1170,11,5,2011
Agra,Wheat,1170,12,5,2011
Agra,Wheat,1170,13,5,2011
Agra,Wheat,1173,16,5,2011
Agra,Wheat,1175,17,5,2011
Agra,Wheat,1170,18,5,2011
Agra,Wheat,1173,19,5,2011
Agra,Wheat,1172,20,5,2011
Agra,Wheat,1170,21,5,2011
Agra,Wheat,1174,23,5,2011
Agra,Wheat,1172,24,5,2011
Agra,Wheat,1175,25,5,2011
Agra,Wheat,1170,26,5,2011
Agra,Wheat,1173,27,5,2011
Agra,Wheat,1175,28,5,2011
Agra,Wheat,1180,30,5,2011
Agra,Wheat,1173,31,5,2011
Agra,Wheat,1175,1,6,2011
Agra,Wheat,1175,2,6,2011
Agra,Wheat,1170,3,6,2011
Agra,Wheat,1172,4,6,2011
Agra,Wheat,1165,6,6,2011
Agra,Wheat,1160,7,6,2011
Agra,Wheat,1150,8,6,2011
Agra,Wheat,1135,9,6,2011
Agra,Wheat,1155,10,6,2011
Agra,Wheat,1140,11,6,2011
Agra,Wheat,1145,13,6,2011
Agra,Wheat,1155,14,6,2011
Agra,Wheat,1150,15,6,2011
Agra,Wheat,1155,16,6,2011
Agra,Wheat,1160,17,6,2011
Agra,Wheat,1150,18,6,2011
Agra,Wheat,1145,20,6,2011
Agra,Wheat,1160,21,6,2011
Agra,Wheat,1165,22,6,2011
Agra,Wheat,1150,23,6,2011
Agra,Wheat,1160,24,6,2011
Agra,Wheat,1180,25,6,2011
Agra,Wheat,1173,27,6,2011
Agra,Wheat,1170,1,7,2011
Agra,Wheat,1170,2,7,2011
Agra,Wheat,1165,4,7,2011
Agra,Wheat,1175,5,7,2011
Agra,Wheat,1180,6,7,2011
Agra,Wheat,1170,7,7,2011
Agra,Wheat,1180,8,7,2011
Agra,Wheat,1130,9,7,2011
Agra,Wheat,1175,11,7,2011
Agra,Wheat,1165,12,7,2011
Agra,Wheat,1165,13,7,2011
Agra,Wheat,1660,14,7,2011
Agra,Wheat,1150,15,7,2011
Agra,Wheat,1140,16,7,2011
Agra,Wheat,1150,18,7,2011
Agra,Wheat,1155,19,7,2011
Agra,Wheat,1140,20,7,2011
Agra,Wheat,1150,21,7,2011
Agra,Wheat,1145,22,7,2011
Agra,Wheat,1155,23,7,2011
Agra,Wheat,1150,25,7,2011
Agra,Wheat,1155,26,7,2011
Agra,Wheat,1145,27,7,2011
Agra,Wheat,1145,28,7,2011
Agra,Wheat,1150,29,7,2011
Agra,Wheat,1140,30,7,2011
Agra,Wheat,1150,31,7,2011
Agra,Wheat,1140,1,8,2011
Agra,Wheat,1150,2,8,2011
Agra,Wheat,1155,3,8,2011
Agra,Wheat,1445,4,8,2011
Agra,Wheat,1150,5,8,2011
Agra,Wheat,1140,6,8,2011
Agra,Wheat,1145,8,8,2011
Agra,Wheat,1135,9,8,2011
Agra,Wheat,1140,10,8,2011
Agra,Wheat,1145,11,8,2011
Agra,Wheat,1135,12,8,2011
Agra,Wheat,1140,13,8,2011
Agra,Wheat,1140,16,8,2011
Agra,Wheat,1145,17,8,2011
Agra,Wheat,1150,18,8,2011
Agra,Wheat,1140,19,8,2011
Agra,Wheat,1145,20,8,2011
Agra,Wheat,1150,23,8,2011
Agra,Wheat,1145,24,8,2011
Agra,Wheat,1135,25,8,2011
Agra,Wheat,1140,26,8,2011
Agra,Wheat,1130,27,8,2011
Agra,Wheat,1135,29,8,2011
